idx,rsmi,psmi,ea,dh
10,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16],[C:1]1([H:7])([H:8])[C@:3]2([H:10])[C:2]([H:9])=[C:6]([H:15])[C:5]([H:13])([H:14])[C@:4]12[H:12].[H:11][H:16],114.531396362491,23.0740987968796
11,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16],[C:1]1([H:7])([H:8])[C:2][C:3]([H:10])([H:11])[C:4]1([C:5]([C:6]([H:9])([H:15])[H:16])([H:13])[H:14])[H:12],83.629622546034,76.1377151859553
12,[O:1]([c+:2]1[n-:3][c:4]([H:8])[n:5][n:6]1[H:9])[H:7],[O:1]([c:2]1[n:3]([H:9])[c:4]([H:8])[n:5][n:6]1)[H:7],60.3959045599631,7.36201815669811
13,[O:1]([c+:2]1[n-:3][c:4]([H:8])[n:5][n:6]1[H:9])[H:7],[O:1]([C:2]1=[N+:5]([N-:6][H:9])[C:4]([H:8])=[N:3]1)[H:7],115.774792451723,106.592315010063
14,[O:1]([c+:2]1[n-:3][c:4]([H:8])[n:5][n:6]1[H:9])[H:7],[O:1]([C@@:2]1([H:9])[N:3]=[C:4]([H:8])[N:5]=[N:6]1)[H:7],60.4030553504961,41.1169208120785
15,[O:1]([c+:2]1[n-:3][c:4]([H:8])[n:5][n:6]1[H:9])[H:7],[O:1]([c:2]1[n:3][c:4]([H:8])[n:5]([H:9])[n:6]1)[H:7],49.6474259394132,1.1960065290271398
16,[O:1]([c+:2]1[n-:3][c:4]([H:8])[n:5][n:6]1[H:9])[H:7],[O:1]([C:2]([N:3]=[C:4]=[N:5][H:8])=[N:6][H:9])[H:7],77.6136980096243,9.75050122268176
17,[O:1]([c+:2]1[n-:3][c:4]([H:8])[n:5][n:6]1[H:9])[H:7],[O:1]=[c:2]1[n:3]([H:7])[c:4]([H:8])[n:5][n:6]1[H:9],43.0770484353892,-8.18911930739081
18,[O:1]([c+:2]1[n-:3][c:4]([H:8])[n:5][n:6]1[H:9])[H:7],[O:1]([C:2]1=[N:3][C@@:4]1(/[N:5]=[N:6]/[H:9])[H:8])[H:7],113.084965511127,73.0624274259551
19,[O:1]([c+:2]1[n-:3][c:4]([H:8])[n:5][n:6]1[H:9])[H:7],[O:1]([C:2]([N+:3]#[C:4][H:8])[N:6]([N-:5])[H:9])[H:7],122.353294121218,116.64104835618299
20,[O:1]([c+:2]1[n-:3][c:4]([H:8])[n:5][n:6]1[H:9])[H:7],[C:4](#[N+:5][N-:6][H:9])[H:8].[O:1]([C:2]#[N:3])[H:7],101.666348634546,75.53674915272329
21,[O:1]([c+:2]1[n-:3][c:4]([H:8])[n:5][n:6]1[H:9])[H:7],[C:2]1=[N:3][C:4]([H:8])=[N:5][N:6]=1.[O:1]([H:7])[H:9],77.8557914168175,70.29633230007171
22,[O:1]([c+:2]1[n-:3][c:4]([H:8])[n:5][n:6]1[H:9])[H:7],[O:1](/[C:2]([N:3]1[C:4]([H:8])=[N:5]1)=[N:6]\[H:9])[H:7],97.40290661831791,68.9486113969418
23,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[C:2]1([H:8])=[C:6]([H:16])[C:5]([H:13])([H:14])[C:4]([H:11])([H:12])[C:3]1([H:9])[H:10].[O:1]([H:7])[H:15],63.7672992013324,8.34968761963249
24,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[C:5](=[C:6]([H:15])[H:16])([H:13])[H:14].[O:1]([C:2]([C:3](=[C:4]([H:11])[H:12])[H:10])([H:8])[H:9])[H:7],113.86223557097401,40.4324241966737
25,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[H:7][H:12].[O:1]=[C:2]([C:6]([C:5]([C:4](=[C:3]([H:9])[H:10])[H:11])([H:13])[H:14])([H:15])[H:16])[H:8],90.47659038190771,33.9692360180621
26,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[C:4](=[C:5]([H:13])[H:14])([H:11])[H:12].[O:1]([C:2](=[C:3]([H:9])[H:10])[C:6]([H:8])([H:15])[H:16])[H:7],111.04088668402099,29.704288539459895
27,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[C@:2]12([H:8])[C:3]([H:9])([H:10])[C@@:4]1([H:11])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16].[O:1]([H:7])[H:12],99.0624826729196,35.1227439255497
28,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[C:3](=[C:4]([H:11])[H:12])([H:9])[H:10].[O:1](/[C:2](=[C:6](\[C:5]([H:13])([H:14])[H:15])[H:16])[H:8])[H:7],113.901389527985,32.6716082617026
29,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[H:10][H:14].[O:1]([C@:2]1([H:8])[C:3]([H:9])=[C:4]([H:11])[C:5]([H:12])([H:13])[C:6]1([H:15])[H:16])[H:7],113.817110809785,29.2788544365479
30,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[O:1]([C:2]1([C:6]([C:5]([H:8])([H:13])[H:14])([H:15])[H:16])[C:3]([H:9])([H:10])[C:4]1([H:11])[H:12])[H:7],125.10362254133699,19.6374223882594
31,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[H:8][H:15].[O:1]([C:2]1=[C:6]([H:16])[C:5]([H:13])([H:14])[C:4]([H:11])([H:12])[C:3]1([H:9])[H:10])[H:7],122.870296626905,24.6651066058608
32,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[O:1]=[C:2]([C:6]([C:5]([C:4]([C:3]([H:7])([H:9])[H:10])([H:11])[H:12])([H:13])[H:14])([H:15])[H:16])[H:8],77.85658353741721,2.4451090672736604
33,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[H:7][H:9].[O:1]=[C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:8],105.597471019066,35.2834846370693
34,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[H:11][H:13].[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:12])=[C:5]([H:14])[C:6]1([H:15])[H:16])[H:7],119.092346983009,29.0183039190449
35,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[O:1]([C:6]([C:5]([C:4]([C:3]([C:2][H:8])([H:9])[H:10])([H:11])[H:12])([H:13])[H:14])([H:15])[H:16])[H:7],118.335286507004,95.0852319589768
36,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[O:1]([C@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]1([C:5]([C:6]([H:12])([H:15])[H:16])([H:13])[H:14])[H:11])[H:7],125.289045056602,22.288912207005
37,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[C:3]1([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16].[O:1]([C:2][H:8])[H:7],140.698296775701,91.1757418619557
38,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[O:1]([C:4]([C:5]([C:6]([C:2](=[C:3]([H:9])[H:10])[H:8])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])[H:7],110.125787232691,18.4444521486932
39,[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]([O:6]/[C:5](=[N:4]\[H:11])[H:12])([H:7])([H:8])[H:9].[N:2]#[C:3][H:10],117.74426278018998,27.840429165489603
40,[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1](/[N:2]=[C:3](/[N+:4](=[C-:5][O:6][H:12])[H:11])[H:10])([H:7])([H:8])[H:9],72.7856216808652,37.398533339268
41,[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]([N+:2](=[C-:3][N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],70.6485663882058,24.068498003754897
42,[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1](/[N:2]=[C:3](\[O:6]/[C:5](=[N:4]/[H:11])[H:12])[H:10])([H:7])([H:8])[H:9],53.9428521642703,21.2630615761211
43,[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],[C-:5]#[O+:6].[C:1]([N:2](/[C:3](=[N:4]/[H:11])[H:10])[H:12])([H:7])([H:8])[H:9],44.1534121028466,11.125892072155
44,[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]([N:4]([C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9].[N:2]#[C:3][H:10],105.913379791241,7.39729925609949
45,[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]1[C@:3]2([H:10])[N:4]([H:11])[C@:5]2([H:12])[O:6]1)([H:7])([H:8])[H:9],122.813025377603,88.9905313208008
46,[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],[C-:1]([N+:2](=[C:3]([N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])[H:7])([H:8])[H:9],78.94281051011991,43.5973395332014
47,[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1](=[N:2][C:3]([N:4]([C:5](=[O:6])[H:12])[H:11])([H:7])[H:10])([H:8])[H:9],81.87062186814059,12.239662131038699
48,[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2](/[C:3](=[N:4]/[C:5](=[O:6])[H:12])[H:10])[H:11])([H:7])([H:8])[H:9],44.1522858723921,4.24560207306947
49,[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1](/[N:2]=[C:3](/[N:4]=[C:5](/[O:6][H:11])[H:12])[H:10])([H:7])([H:8])[H:9],46.676527028475796,16.257299877365302
50,[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1](=[N:2][C@:3]1([H:10])[N:4]([H:11])[C@@:5]1([O:6][H:7])[H:12])([H:8])[H:9],88.8578965510492,41.457635574353105
51,[C:1]([O:2][C:3]([C:4]([C:5]#[N:6])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]([N:6]=[C:5]=[C:4]([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],79.4160915206311,25.6156323423203
52,[C:1]([O:2][C:3]([C:4]([C:5]#[N:6])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][H:12])([H:7])([H:8])[H:9].[C:3](=[C:4]([C:5]#[N:6])[H:13])([H:10])[H:11],59.1123192118972,12.532727681112
53,[C:1]([O:2][C:3]([C:4]([C:5]#[N:6])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]([C:4]([N+:6]#[C-:5])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],60.4582010696054,21.4327348126659
54,[C:1]([O:2][C:3]([C:4]([C:5]#[N:6])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([N:6]=[C:5]=[C:4]([H:12])[H:13])([H:7])([H:8])[H:9].[O:2]=[C:3]([H:10])[H:11],95.2842518920105,31.636873937693895
55,[C:1]([O:2][C:3]([C:4]([C:5]#[N:6])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3](=[C:4]([H:12])[H:13])[H:11])([H:7])([H:8])[H:9].[C:5](#[N:6])[H:10],98.0300359150598,23.465552385914897
56,[C:1]([O:2][C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([O:2][C@@:3]1([H:10])[C:4]([H:9])([H:11])[O:5]1)([H:6])([H:7])[H:8],65.9358073071069,14.688352680074802
57,[C:1]([O:2][C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1](=[O+:2][C:3](=[C:4]([O-:5])[H:11])[H:10])([H:6])[H:8].[H:7][H:9],77.9371890161137,72.10649773374459
58,[C:1]([O:2][C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([O:2][C:3]([O+:5]=[C-:4][H:11])([H:9])[H:10])([H:6])([H:7])[H:8],103.03041316743999,58.9616275014554
59,[C:1]([O:2][C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([O:2][O:5][C:4](=[C:3]([H:9])[H:10])[H:11])([H:6])([H:7])[H:8],101.838600908967,60.797865118676995
60,[C:1]([O:2][C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1](=[O:2])([H:6])[H:8].[C:3](=[C:4]([O:5][H:7])[H:11])([H:9])[H:10],59.9857439926836,8.645341432394769
61,[C:1]([O:2][C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C+:1]([C@:4]([C:3]([O:2][H:7])([H:9])[H:10])([O-:5])[H:11])([H:6])[H:8],88.7846789546697,79.0508069738963
62,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]#[N:6])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([N+:6]#[C-:5])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9],60.0947041717521,20.9880066708345
63,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]#[N:6])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9],[C:1](=[C:2]([C:3]([H:11])([H:12])[H:13])[H:10])([H:7])[H:8].[C:4]1([H:14])([H:15])[C:5]([H:9])=[N:6]1,109.512488052626,65.11867912823611
64,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]#[N:6])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9],[C:1]([C@:2]1([H:10])[C:5]([C:4]([C:3]([H:11])([H:12])[H:13])([H:14])[H:15])=[N:6]1)([H:7])([H:8])[H:9],151.37004201199102,34.5970896779533
65,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]#[N:6])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([N:6]=[C:5]=[C:4]([H:14])[H:15])([H:11])[H:13])([H:10])[H:12])([H:7])([H:8])[H:9],100.467458697846,29.3265367947367
66,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]#[N:6])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4](=[C:5]=[N:6][H:15])[H:14])[H:10])([H:7])([H:8])[H:9],94.0336256971778,24.8353293274411
67,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]#[N:6])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])([H:7])([H:8])[H:9].[C:4](=[C:5]=[N:6][H:13])([H:14])[H:15],68.7763814410699,43.446830127822196
68,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]#[N:6])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2]1([H:10])[C:3]([H:11])([H:12])/[C:5](=[N:6]/[H:13])[C:4]1([H:14])[H:15])([H:7])([H:8])[H:9],101.434388341351,20.2481997728383
69,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]#[N:6])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:6]([H:13])[C:5][C:4]1([H:14])[H:15])([H:7])([H:8])[H:9],97.48175993500351,39.5672832929644
70,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]#[N:6])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])=[C:4]([C:5]#[N:6])[H:14])([H:7])([H:8])[H:9].[H:10][H:15],98.937693670262,25.4889931110676
71,[C:1]([C:2]([C:3]([C:4](=[O:5])[H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2]([C:3]([O+:5]=[C-:4][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],115.213265174019,65.49269359010451
72,[C:1]([C:2]([C:3]([C:4](=[O:5])[H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])([H:6])([H:7])[H:8].[C:4](=[O:5])([H:9])[H:13],75.2743898711455,28.7511285232565
73,[C:1]([C:2]([C:3]([C:4](=[O:5])[H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1](=[C:2]([H:9])[H:10])([H:6])[H:8].[C:3](=[C:4]([O:5][H:7])[H:13])([H:11])[H:12],61.3602069693275,32.902712468474
74,[C:1]([C:2]([C:3]([C:4](=[O:5])[H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([H:6])([H:7])([H:8])[H:11].[C:2](=[C:3]([C:4](=[O:5])[H:13])[H:12])([H:9])[H:10],94.5942144360559,19.4045985886486
75,[C:1]([C:2]([C:3]([C:4](=[O:5])[H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],[C-:4]#[O+:5].[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([H:9])[H:10])([H:6])([H:7])[H:8],86.6814239964225,0.06830095172987999
76,[C:1]([C:2]([C:3]([C:4](=[O:5])[H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2]([O:5][C:4](=[C:3]([H:11])[H:12])[H:13])([H:9])[H:10])([H:6])([H:7])[H:8],94.2746932773887,18.9504890995124
77,[C:1]([C:2]([C:3]([C:4](=[O:5])[H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2](/[C:3](=[C:4](\[O:5][H:11])[H:13])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],71.6041338115308,11.2589463989641
78,[C:1]([C:2]([C:3]([C:4](=[O:5])[H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([O:5][H:9])[H:13])([H:6])([H:7])[H:8],92.5933775749052,19.3418977163142
79,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1]([C:2]1=[N:6][C:5]([H:11])=[N:4][C:3]1([H:9])[H:10])([H:7])[H:8],44.090264271961296,4.49524940646487
80,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1]([C:2]1=[N:6][C@:3]1(/[C:5](=[N:4]/[H:10])[H:11])[H:9])([H:7])[H:8],105.798530205179,44.7988632715456
81,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1](=[C:2]1/[C:3]([H:8])([H:9])[N:4]([H:10])[C:5]([H:11])=[N:6]1)\[H:7],74.7234588333743,9.66687209739438
82,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1]([C@@:2]1(/[C:3](=[N:4]/[H:10])[H:9])[C:5]([H:11])=[N:6]1)([H:7])[H:8],104.28789937298299,57.391980994563205
83,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[C:5](#[N:6])[H:11].[N:1]([C:2]/[C:3](=[N:4]/[H:10])[H:9])([H:7])[H:8],89.2962203999186,69.8641470903168
84,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1]([C:2]1=[C:3]([H:9])[N:4]([H:10])[C:5][N:6]1[H:11])([H:7])[H:8],68.8172903032228,28.5197986353048
85,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N+:1]([c:2]1[c-:3][n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],75.8569544829494,63.01235620424271
86,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1](=[C:2]1[C-:3]([H:9])[N+:4]([H:8])([H:10])[C:5]([H:11])=[N:6]1)[H:7],128.61400801507298,74.5452272210288
87,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1]([C:2]1=[N:6][C:5]([H:10])([H:11])[N:4]=[C:3]1[H:9])([H:7])[H:8],42.65758629282,9.075919355415321
88,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N-:1]([c:2]1[c:3]([H:9])[n+:4]([H:10])[c:5]([H:11])[n:6]1[H:7])[H:8],60.3660564691746,31.203434590556604
89,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1]([C:2]#[N+:6][C-:5]([N+:4](=[C-:3][H:9])[H:10])[H:11])([H:7])[H:8],99.8490334630982,95.1907661787762
90,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1]([C@:2]1([H:9])[C-:3]=[N+:4]([H:10])[C:5]([H:11])=[N:6]1)([H:7])[H:8],61.76220788410539,55.9062472199975
91,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1]([C:2](/[C:3](=[N:4]/[H:10])[H:9])=[N+:6]=[C-:5][H:11])([H:7])[H:8],70.2788383245459,67.7253818120466
92,[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@@:3]3([H:10])[C@@:4]([H:12])([C:5]1([H:11])[H:13])[N:6]23,69.6838555302288,-15.817008862662599
